x,e,t,hr
-0.2129769,1,0.34543738,-0.16172393
0.4018181,1,0.54106206,0.4187129
0.07842365,1,3.733607,0.8416424
-0.520525,1,6.569865,-0.44764018
-0.680844,1,13.79633,-0.37805858
0.23884784,1,0.37364352,0.27100486
-0.078525186,1,2.9365928,1.0095888
0.79589176,1,1.2865825,-0.18301056
0.66272163,1,0.29789388,-0.41179562
0.12725027,1,6.6679673,0.552493
0.06678117,1,4.402437,1.0107318
0.32379085,1,11.676426,-0.34863892
0.96810955,1,3.6359806,-0.4598317
0.25125855,1,1.6615733,0.78856224
0.18344298,1,3.78422,-0.35415226
-0.5377294,1,4.5487556,-0.43253514
0.95039517,1,14.333295,-0.3223029
0.018439552,1,3.8316894,-0.3497753
0.7894152,1,1.4588767,-0.3520391
0.93303716,1,6.365902,-0.53620034
-0.20721774,1,1.0496539,0.15072834
-0.10272919,1,0.1537425,-0.36366677
0.6065564,1,0.5939909,-0.42951143
0.05627241,1,0.4480168,0.9321116
-0.40798485,1,3.7164476,0.57455033
-0.112190105,1,2.7035534,0.82825494
0.27032313,1,4.263726,0.44236353
0.8993943,1,2.0700016,-0.51539236
-0.31757608,1,7.9489293,0.12995891
-0.14363243,1,1.178191,0.8975571
0.32235056,1,4.947857,-0.27806348
-0.9578669,1,5.7230783,-0.53513414
-0.83758205,1,4.637263,-0.20594496
0.2633256,1,6.205794,0.19881047
-0.093617514,1,0.4811428,0.114463165
-0.55688876,1,5.546613,-0.4206865
-0.7500761,1,7.433828,-0.4807626
-0.103198655,1,4.813966,-0.11743327
0.58296055,1,3.5479808,-0.33667797
-0.21050481,1,0.36355272,-0.2512651
-0.27688277,1,12.085207,-0.28054494
0.57019687,1,2.3536007,0.14711893
-0.099826604,1,3.2387917,0.99652547
-0.011287525,1,0.8676836,0.61989176
-0.11786603,1,6.477925,0.8142704
-0.6448109,1,2.6064532,-0.12473913
0.030699432,1,0.40899062,0.90311885
-0.9587398,1,4.490862,-0.53347236
-0.059438102,1,8.494252,0.34688598
0.39767587,1,3.568534,-0.2274855
0.29863337,1,5.114478,-0.3187627
0.8819817,1,0.4255673,-0.5286162
-0.8906585,1,8.450077,-0.2764052
0.7531954,1,3.2279272,-0.086884156
-0.6101441,1,7.14424,-0.32262596
-0.7872722,1,2.9651425,-0.30501583
-0.7436889,1,2.6667275,-0.04537736
-0.60971195,1,5.748836,-0.20924728
-0.8897141,1,9.024823,-0.46064365
0.98221725,0,15.0,-0.35730094
-0.29573563,1,0.68151677,-0.13038391
-0.876311,1,0.8303142,-0.31716862
0.9576376,0,15.0,-0.4203002
0.77228624,1,0.77557206,-0.20875548
-0.094817854,1,4.9631667,0.7030906
0.056598533,1,1.8009461,0.819426
-0.34149867,1,7.6089783,0.022771036
0.6117424,1,1.9431003,-0.27814862
-0.44627854,1,0.28946403,-0.02747397
-0.094921604,1,1.7229707,-0.348849
0.78611374,1,5.0103474,-0.38334915
0.30687958,1,4.2994585,0.6587981
-0.20977424,1,3.2766583,-0.32729292
-0.4979238,1,9.632937,0.21777016
0.94661343,1,7.36587,-0.40650705
-0.91288185,1,4.41933,-0.2885419
-0.8378385,1,0.14877503,-0.4970108
-0.74722075,1,7.098179,-0.20834701
-0.31322664,1,1.3153232,-0.32869956
-0.65570915,1,4.7012773,-0.4070268
-0.31367734,1,1.0182581,0.43574408
-0.7026333,1,5.2969065,-0.4543379
-0.14565216,1,2.765343,0.022226632
0.37155166,1,0.69290704,-0.30524006
0.93020153,0,15.0,-0.4090012
0.4942128,1,8.746745,-0.38164178
-0.4068828,1,3.8004763,-0.21520114
-0.21568108,1,0.7123488,-0.14980097
0.35703757,1,10.838716,-0.20187105
0.53755176,1,4.365532,-0.13034447
0.83525246,0,15.0,-0.4428286
-0.20219398,1,2.0422902,0.14631164
0.041735016,1,0.7226366,0.70990825
-0.9930348,1,9.293337,-0.3540582
0.4600447,1,5.670043,0.42029917
0.60588264,1,13.510128,-0.42056257
-0.1335736,1,0.8259978,-0.16197191
0.94379747,1,0.8163618,-0.52521986
0.35289448,1,2.6174734,0.4519004
-0.8447983,1,5.2619762,-0.22079644
0.34500995,1,3.640699,-0.3028041
-0.89635724,1,14.130803,-0.4107515
-0.43204367,1,0.8074106,0.529059
-0.2126602,1,0.6945463,-0.3341821
-0.40295205,1,0.9055217,0.44566834
0.9854106,0,15.0,-0.41317457
-0.35007817,1,0.40895283,-0.094629385
0.3537614,1,2.9112816,0.5970775
-0.5366929,1,1.0612531,-0.28904563
-0.83313894,1,3.7714636,-0.1763068
0.6338985,1,6.949208,-0.4296597
0.88215953,1,0.509563,-0.3339522
-0.82155275,1,1.9420854,-0.21946074
-0.59056646,1,8.23417,-0.23024823
0.6621875,1,11.577774,-0.04014838
-0.66006875,0,15.0,0.017058296
-0.012157282,1,6.925189,0.1931889
-0.90759456,1,5.148041,-0.4051245
0.9051217,0,15.0,-0.28866965
0.60867125,0,15.0,-0.21472509
-0.075970806,1,14.219414,0.28089276
0.4202161,1,11.523092,-0.15385517
-0.3031716,1,1.36818,0.551665
0.94465685,1,4.606405,-0.31860778
0.35287663,1,2.804726,-0.1415312
-0.8683092,1,5.130859,-0.4538356
0.40034166,1,2.8446364,-0.33712947
-0.93692553,0,15.0,-0.4973157
-0.032466345,1,14.767869,0.5218666
-0.1832968,1,3.0517073,0.83559626
-0.32830697,1,11.346917,-0.1227799
0.015893016,1,10.034628,0.39111683
-0.9138018,1,0.14946532,-0.5226924
0.7124282,1,11.850997,-0.08780762
0.60474014,1,2.4293146,-0.2612234
-0.15681377,1,7.302725,0.009358625
0.41628,1,6.4141564,0.21618709
-0.4884716,1,8.076125,-0.41518137
-0.15702392,1,0.09924667,0.5121478
0.5802929,1,2.0930636,-0.3190576
-0.2503365,1,1.8715981,0.58446807
0.2358767,1,6.324688,0.7146096
-0.92821634,1,0.19801615,-0.51059717
0.8805951,1,1.1034602,-0.32835007
0.09420537,1,5.1312103,-0.35103235
0.6732669,1,3.2308156,0.0018497856
0.54674155,1,0.14662647,-0.3667209
0.45188963,1,5.829368,0.41213444
0.3070325,1,0.85398304,-0.1273399
-0.3770183,1,0.803799,-0.08723357
0.92733693,0,15.0,-0.53590703
-0.66956526,1,5.9383364,-0.48178512
0.61249846,0,15.0,-0.1515537
-0.4462895,1,8.848248,0.46095473
0.4060365,1,2.3501694,-0.28010553
0.6585953,1,0.30734566,-0.4232495
-0.31628677,1,9.039228,0.33310053
0.33639365,1,4.207699,0.38754365
-0.78243804,1,8.898963,-0.47694302
-0.68537354,1,9.969685,0.025274219
-0.8129922,1,7.964412,-0.49566838
-0.4517038,1,3.0451887,0.35357687
0.7356838,1,4.390602,-0.3364265
0.81475174,1,13.024887,-0.16504182
0.49944997,1,4.2553,-0.3756887
0.5001898,1,6.504614,-0.4162598
0.76546043,1,8.83046,-0.22621839
-0.6115635,1,7.099988,0.11583248
0.9585874,1,1.0178971,-0.5179345
-0.17381479,1,3.3034363,-0.34794995
-0.64589274,1,5.6735206,-0.2847106
0.052807502,1,8.721509,0.26141334
0.48642585,1,11.77174,-0.40855795
0.12081227,1,5.0472546,-0.36036423
-0.8791049,1,0.22659768,-0.4911186
0.8615057,1,1.919187,-0.46144193
-0.4270708,1,8.582908,-0.11591735
0.3480165,1,3.0926738,0.6255986
-0.13837811,1,8.29597,0.96729904
-0.7388058,1,3.8763962,-0.48577675
0.11311738,1,4.2792754,0.52136624
0.07244547,1,0.80997473,0.46934512
0.3792841,1,1.2663811,0.3398562
-0.6115478,1,4.9332047,0.13022667
0.63616794,1,9.268792,-0.46876654
0.1872087,1,2.738809,0.03125377
0.97730935,1,10.063459,-0.37090507
-0.4829403,1,3.500363,0.39348358
-0.69148976,1,0.8558442,-0.26076654
-0.43130052,1,2.458425,-0.03494892
-0.21161243,1,2.2839015,0.5780199
0.43485567,1,7.1830773,0.41839042
0.9016769,1,5.2189965,-0.43523145
0.785674,1,1.9101756,-0.49400467
-0.28968176,1,2.225273,0.6510687
0.23806357,1,9.907761,0.25569734
0.53526723,1,7.5864134,0.018462695
0.47457147,1,7.33799,-0.4265985
0.3279321,1,4.3006835,0.47551945
0.90132284,1,2.80685,-0.2684833
0.52461714,1,0.15413177,-0.20507798
0.31942546,1,0.44259083,0.54682297
-0.55199313,1,0.7584837,-0.4215959
-0.94665474,1,13.838176,-0.50065374
0.5521633,1,11.068022,0.1397202
-0.92692083,1,2.3024046,-0.5063951
-0.21590087,1,6.221557,0.6087763
0.13363251,1,6.6088634,0.47604418
-0.87304133,1,6.266552,-0.322991
-0.8125794,1,6.816906,-0.15388384
0.05126088,1,0.38938072,0.9040929
0.41047472,0,15.0,-0.40619153
-0.10250488,1,2.2964659,0.9093818
-0.7257083,1,7.4930634,-0.34047115
0.9020748,1,2.4110477,-0.3405062
-0.1953776,1,3.6955967,0.78352314
0.273858,1,3.3826509,0.7968351
0.75981945,1,6.6154385,-0.12192381
-0.36720192,1,1.7960265,0.6391814
-0.045590922,1,0.09934232,-0.17771243
0.5657487,1,1.9545776,0.10517127
0.68567765,1,1.5912651,0.032980524
0.35849622,1,13.445488,-0.023516212
-0.8881078,1,12.428127,-0.2459624
-0.29401386,1,0.3918744,-0.026834695
0.18707202,1,2.7935295,0.107004456
-0.9085677,1,6.3819127,-0.47131634
0.8914098,1,2.1960638,-0.42176086
0.2375748,1,0.87182385,0.31268564
-0.4781673,1,3.0998917,-0.30275682
0.09576362,1,0.090798095,0.8404081
0.77191156,1,1.7325073,-0.09959136
0.8160153,1,1.1622776,-0.1534163
-0.22573629,1,0.09971019,0.77113056
-0.5325647,1,3.5048091,0.06639049
0.40047824,1,6.515695,0.34563592
-0.016955396,1,2.2770858,0.89246184
0.06419581,1,2.724658,-0.35276896
0.5267218,1,6.8241887,-0.02869259
0.8953601,1,0.45439234,-0.26429275
0.06799004,1,9.020227,-0.33985147
-0.64611286,1,3.1331925,-0.21089448
-0.54151,1,4.720736,-0.41457194
0.90636265,1,3.9508533,-0.27046844
0.77070695,1,0.25062206,-0.37974873
-0.6097703,1,3.1518197,-0.36587444
-0.3182309,1,2.4307196,0.34299973
-0.56457543,1,4.794707,-0.19781236
-0.885201,1,3.1751635,-0.30223405
-0.566473,0,15.0,-0.17001466
-0.2783977,1,12.58366,0.069126755
-0.34462568,1,1.821989,-0.39998618
-0.81836504,1,11.61903,-0.2922022
0.7664489,1,0.24177173,-0.40451345
-0.344327,1,0.17612031,-0.38837266
-0.64940816,1,12.108205,-0.23357324
-0.61450285,1,6.031114,-0.051550806
0.33796987,1,0.6736974,-0.21812245
-0.0155320335,1,3.5205214,-0.1225836
0.6810341,1,5.4692936,-0.4391486
-0.6653768,1,0.17257878,-0.47449207
0.015885912,1,0.21550882,0.9862266
0.9372435,1,10.10188,-0.40881568
0.28068587,1,5.7358294,0.79689574
0.68348914,1,0.30914128,0.05340907
0.6014103,1,11.904022,-0.3742317
0.51332283,1,12.180467,-0.1992125
-0.906334,1,0.9997079,-0.4230189
-0.46196887,1,4.5825987,0.042618975
0.6539295,1,5.053293,0.049692996
0.14303587,1,2.939308,0.2692511
-0.56045663,1,3.400912,0.18382679
0.17240077,1,14.823003,-0.34315488
-0.010999651,1,1.2871215,0.96993834
0.96295345,1,3.2981985,-0.33075488
-0.10142208,1,1.6640288,0.8434527
-0.77584845,1,0.07191455,-0.09926128
-0.73651135,1,3.7501545,-0.16689156
0.28049868,1,4.9031553,0.26220122
-0.24524784,0,15.0,0.68213695
0.44914988,1,0.6928566,0.32293308
-0.6751627,1,6.2682557,0.05376468
0.041657355,1,2.7534013,0.909082
-0.2642649,1,2.7591083,0.69191027
0.6648564,1,1.9999391,-0.07740782
-0.27834472,1,0.91739684,0.79503036
-0.88650537,1,2.0776384,-0.45429015
0.78792965,1,0.95379555,-0.42114562
0.19251321,1,1.7800457,0.7340716
-0.42499724,1,1.9265431,0.25253534
0.85130167,1,2.146807,-0.24006058
0.73363334,1,0.099874794,-0.14199889
-0.9006067,1,2.2999523,-0.42545432
0.023443637,1,3.406407,1.0220145
0.008861664,1,4.812085,1.0126882
-0.6336503,1,10.709819,-0.15300529
0.47198635,1,4.661088,0.42632222
-0.5359537,1,3.7153685,0.0677234
-0.3763088,1,0.3995434,-0.15677486
0.8331862,1,5.746293,-0.23537071
-0.90482676,1,2.1999254,-0.26523927
0.251824,1,7.7985277,0.31415042
-0.82948416,1,0.111015804,-0.50711936
-0.55347836,1,4.2870245,0.030085865
-0.75405437,1,7.3863277,-0.37931415
-0.5779137,1,1.4842559,0.09882869
0.052159537,1,11.453348,0.46013182
-0.18735741,1,4.479235,-0.35561556
-0.20346588,1,4.6327887,0.7641309
0.86632466,1,2.5931623,-0.41862845
-0.014383576,1,5.117954,-0.3400597
-0.5877139,1,1.9438804,-0.27580616
0.40995324,1,4.7276926,0.3126817
0.5999522,1,3.8887212,-0.304703
0.81679857,1,9.809028,-0.15897508
0.8505126,1,6.231564,-0.33676648
0.08406988,1,2.8837466,0.8940636
0.1300706,1,7.573049,0.97732127
0.4823606,1,5.4606247,-0.27013856
-0.17386603,1,5.783413,-0.3122115
-0.22907135,1,1.0623691,0.035984393
0.2356301,1,4.6722527,0.8606589
-0.27521384,1,7.608569,0.7955599
-0.79862124,1,4.773788,-0.46536708
0.08823807,1,6.513453,0.90850097
0.18144518,1,1.0376498,0.006573536
0.14206855,1,3.5722744,0.15299642
-0.12272508,1,14.712159,-0.31366885
-0.10971178,1,2.6858923,0.989432
0.8445512,1,2.3285587,-0.4063402
-0.4330585,1,1.4120245,0.5007274
-0.39023852,1,3.5074587,-0.39314556
-0.27914152,1,5.4470954,0.7391346
-0.2024964,1,1.9871899,0.22547545
-0.057028368,1,1.823703,-0.107911326
-0.6216188,1,5.668983,-0.44566625
0.88820386,1,14.7870655,-0.25740594
0.2995881,1,2.1995769,-0.23804447
0.5365169,1,10.9945545,0.1055013
-0.7974763,1,0.32594445,-0.14283922
-0.52097833,0,15.0,-0.36049837
0.13040355,0,15.0,-0.09653645
0.9449469,1,4.7542043,-0.4871483
-0.8858191,1,10.199263,-0.44549203
-0.36606473,1,1.4716702,0.57450986
-0.99616164,1,9.053977,-0.52244157
-0.46080744,1,0.26640037,-0.28798106
0.32559842,1,1.1117684,0.70213115
-0.76793015,1,6.5418506,-0.22881563
-0.05605741,1,0.12075292,-0.04743738
0.90019333,1,3.3602364,-0.30059776
-0.50804687,1,4.988118,-0.13725674
-0.9817259,1,1.4452579,-0.3471535
0.031312652,1,2.6594863,0.798113
0.9831124,1,11.531305,-0.41653433
0.99890566,1,1.8562821,-0.49457324
-0.45069584,1,9.350556,-0.16801134
-0.67606616,1,0.51418155,-0.040313657
0.4336333,1,4.2494345,-0.23725018
0.094754845,1,1.2509445,-0.23713614
-0.18591614,1,3.0607336,0.74527913
-0.11123406,1,0.5469897,0.1466959
-0.80191195,1,8.279193,-0.5160283
-0.5135857,1,1.8580387,0.057475533
0.7517995,1,5.0962057,-0.072342195
0.2891783,1,3.4776926,0.78208
0.0051561017,0,15.0,-0.31496444
0.46509957,1,2.8136344,0.46632078
0.3593078,1,1.7832906,0.041735254
0.19781454,1,0.5575594,-0.20870385
0.9395599,1,5.3872666,-0.45689294
-0.06231496,1,2.3253813,0.9053071
-0.9687953,1,3.6103892,-0.4749946
-0.9895645,1,4.3788853,-0.38416684
-0.6684545,1,1.9158034,-0.28544188
-0.31086093,1,1.7667414,-0.08233272
0.21290316,1,2.9012072,-0.15757336
-0.7673682,1,2.405375,-0.112536766
0.52979934,1,1.703865,-0.0817378
0.15504305,1,0.52891666,0.0908565
-0.68591,1,2.348314,0.043671504
0.32627842,1,2.2002048,0.5717422
-0.66875774,1,6.629362,-0.026240563
0.27737185,1,3.4890933,-0.1628725
-0.15152593,1,4.2125506,0.4324058
0.58525383,1,0.5631969,-0.358483
-0.7955611,1,4.250965,-0.13904719
0.28155208,1,0.84044135,0.49448138
-0.80549514,1,3.1312337,-0.50141186
0.50372714,1,3.0213964,0.17615733
0.1148923,1,7.7552314,-0.017186444
0.59828,1,4.025393,-0.44789556
0.71461797,1,3.9896388,-0.48315874
0.95064265,1,4.0861726,-0.3136953
0.7162967,1,0.80763966,-0.1436824
-0.6134514,1,0.20469071,0.12423023
0.35474056,1,0.77472305,0.48077175
0.22153485,1,0.08560506,0.135466
-0.54640603,1,2.4106357,0.24996664
0.49311823,0,15.0,-0.41413116
0.8635828,1,8.111639,-0.42117012
-0.62349457,1,0.39455506,0.14502728
0.35926825,1,5.9258666,-0.06678854
0.5777218,1,4.379081,0.19944036
-0.7244378,1,9.204416,-0.338886
0.47451353,1,3.0982559,0.26696247
0.1568954,1,11.087949,0.47331
-0.9116157,0,15.0,-0.39768413
-0.77353996,1,0.8303259,-0.38668588
0.007814752,1,8.230599,-0.3480283
-0.8463489,1,4.386689,-0.46902168
-0.6331877,1,5.466512,0.13890901
0.6956985,1,3.763314,-0.23306566
-0.5953864,1,9.598136,-0.006346733
-0.6772463,1,7.925248,0.012002889
-0.4645033,1,11.897177,0.39355826
-0.52761066,1,10.772521,0.1613989
0.55853146,1,2.4024467,-0.10027448
0.36782226,1,0.39284557,0.59756285
0.16260056,1,6.1834216,0.9462048
-0.9707477,1,4.1426306,-0.35194644
-0.27521256,1,3.3895037,0.7935801
-0.35475758,1,8.074696,0.6660337
-0.5987126,1,0.773655,0.064174615
-0.89419866,1,1.5568726,-0.3482823
0.33240902,1,1.8698497,0.15349266
-0.6608343,1,11.526767,-0.057243206
0.815285,1,1.6920305,-0.18280551
0.860421,1,3.5374365,-0.22211462
-0.868457,1,1.6697655,-0.22200133
-0.29014927,1,0.08405109,0.017075934
0.5014104,1,7.4522934,-0.3433394
-0.17378484,1,1.623998,0.042284094
0.73992,1,9.079684,-0.25053015
-0.7429368,1,0.50468236,-0.06385372
0.08519076,0,15.0,-0.3077536
-0.45011705,1,0.13227914,0.14462899
-0.13573045,1,2.970703,0.4739377
-0.6239829,1,0.40987736,-0.4360807
0.8330489,0,15.0,-0.20153391
0.915233,1,3.551835,-0.27787617
-0.50232536,1,0.38268778,0.0053122067
-0.9912993,1,5.7714963,-0.36515278
0.15005563,1,0.90866286,-0.28809878
-0.269364,0,15.0,-0.27456996
-0.35535574,1,0.2842032,0.67172366
0.22134803,1,3.3707833,0.38021722
-0.37507978,1,0.5668821,0.6293021
0.92720157,1,1.4924463,-0.43076742
0.15256213,1,6.971587,0.51797533
-0.646161,1,2.7929747,0.08807544
-0.38431907,1,7.1824675,0.11144848
0.12641925,1,3.427368,-0.36111328
0.51885325,1,7.0630054,-0.4070801
-0.16421397,1,3.582382,-0.15408789
-0.89865094,0,15.0,-0.4688444
0.5363353,1,2.3511379,-0.14809087
0.26199883,1,0.5460096,-0.3677806
-0.963465,0,15.0,-0.46464482
0.29069927,1,9.22448,-0.38010895
-0.9244272,1,1.6210526,-0.53018194
-0.30275702,1,2.5868413,0.6772649
0.10065367,1,2.3814535,0.8140951
0.49424002,1,3.6702824,-0.39331064
-0.8970184,1,3.0416086,-0.40652946
0.3338363,1,0.6745372,0.5191491
-0.36239854,1,1.8807474,0.22137353
-0.33407688,1,0.6616678,0.70751095
0.032264654,1,0.49880934,0.8565456
-0.80656976,1,0.16691554,-0.15470399
-0.721689,1,7.8886313,-0.4718012
-0.80043113,1,1.6807629,-0.43227428
0.044517152,1,2.576254,0.0522305
-0.32341918,1,14.275018,-0.33628863
-0.72815394,1,10.328283,-0.06674263
-0.0042304103,1,5.3999424,0.7730899
0.31342188,1,5.19893,0.7406995
-0.21528539,1,7.0006337,0.86668813
-0.69464535,1,2.7786067,-0.0054551344
0.6577042,1,7.312722,0.06762072
-0.62548614,1,7.5221934,0.02800499
0.52919257,1,0.5791028,-0.032013066
-0.88518775,1,1.8892939,-0.25324962
0.4879054,0,15.0,-0.3691084
0.9511509,1,0.13897592,-0.43563962
0.19908789,1,1.3126099,0.29245692
-0.5388567,1,0.54496884,-0.3433323
0.38881764,1,3.7818556,-0.20170009
-0.24484988,1,10.969485,0.40861022
0.24772862,1,1.0985522,0.24304149
-0.018547382,1,4.8208084,0.8591806
-0.2714786,1,0.5652724,0.08936546
-0.69377387,1,0.59151596,-0.108045585
0.44250003,1,4.154998,-0.19161849
0.7372766,1,5.744977,-0.40961492
0.70434767,1,0.49624845,-0.10465032
0.58738697,1,9.102566,-0.4161501
0.43458936,1,2.3245049,0.46194038
0.45183447,1,1.0275688,0.28969195
0.38327485,1,0.27080238,0.54615754
-0.18241061,1,0.12550394,0.83680785
-0.54374117,1,4.8486314,-0.3902269
-0.19276746,1,0.1478109,0.68326896
-0.543386,1,1.1602703,0.13337667
-0.29977748,1,2.322688,0.23762472
0.40961683,1,10.024488,0.51543885
-0.91084737,1,4.149631,-0.52208954
-0.4939742,1,3.938439,-0.37334168
-0.018632319,1,0.39598462,0.028310401
0.6558632,1,10.4571,0.07265373
-0.15113264,1,0.065626174,0.30306667
0.28534555,1,1.0442421,-0.32335806
-0.039028287,1,12.360773,0.19783503
-0.06901476,1,11.2426,0.5494038
-0.55510336,1,1.468027,-0.42298442
0.88430256,1,3.2505882,-0.30113247
0.39110708,1,1.0350766,0.19426726
0.63429135,1,1.5667603,-0.2927654
0.70025754,1,11.627599,-0.12728141
0.9976097,1,5.789706,-0.36023924
0.2995176,1,2.7707927,0.7493541
0.02947959,0,15.0,-0.16908535
0.8880068,1,3.389278,-0.2790465
0.18607569,1,1.285303,0.539997
0.23450021,1,6.7996225,0.07918743
0.5387864,1,6.3710284,-0.19421118
0.17827025,1,5.4787097,0.7578526
-0.73261786,1,4.8340006,-0.03315224
-0.103627175,1,5.709045,0.2423069
0.3319286,1,0.17066832,0.5811136
-0.83055794,0,15.0,-0.51484734
-0.6165258,1,2.7467875,-0.28262693
-0.3605884,1,8.166986,-0.004761223
0.9239532,1,8.935948,-0.4867492
0.19173916,1,3.2653008,0.75293463
0.85958296,1,3.4448063,-0.4914648
0.5393648,1,0.8371747,0.30486628
0.6363132,1,1.2351223,0.10486834
0.008902107,1,0.54014856,0.4350976
0.06205231,1,2.1984248,-0.2909391
0.36354607,1,5.733172,-0.27517518
0.4037637,1,0.9506272,-0.04063415
-0.1975983,0,15.0,-0.34811866
-0.5426578,1,3.3251538,-0.22911975
0.7923112,1,6.9584894,-0.12245114
0.2911024,1,2.05388,0.3666468
-0.41714028,1,3.6685033,0.33656883
-0.17674464,1,2.434895,0.52423036
-0.73120517,1,11.170761,-0.42515537
-0.5363391,1,0.42632613,0.24158497
-0.10575304,1,4.577632,0.8745961
-0.6200796,1,2.7398572,0.10221453
0.35231128,1,0.95035064,0.5906443
0.07276081,1,0.7272918,-0.19334386
-0.87648183,1,2.4973795,-0.29315522
-0.6034277,1,0.15319584,0.085182846
-0.784002,1,0.40164325,-0.3706333
0.53141433,1,0.20810395,0.33700997
0.56236935,1,7.838796,0.23042697
0.83838636,1,9.340887,-0.28518733
-0.9202545,1,7.229308,-0.5273654
-0.6903326,1,2.8128343,0.0052257627
-0.58612555,1,5.8927507,-0.04230192
-0.99846405,1,1.3817538,-0.5232382
0.9400384,1,6.392427,-0.31496197
-0.47473246,1,1.4789257,0.44770032
0.68478554,1,1.262498,-0.4579046
0.9749315,1,2.214332,-0.5411151
-0.9333347,1,5.122299,-0.3252558
0.9695767,1,3.505745,-0.4821769
-0.7858367,1,4.0536737,-0.51296806
-0.32774994,1,5.8690295,0.05534522
0.6365788,1,13.708966,-0.24485871
-0.13304372,1,2.7599883,0.76769775
0.008416883,1,0.6177508,-0.18689731
0.84915304,1,2.0257668,-0.22232334
-0.32158613,1,5.975933,0.6548968
-0.6980753,1,11.724367,-0.40196687
-0.6729104,1,1.8030607,-0.3001448
0.47473487,1,8.862329,-0.351835
0.23198493,1,2.1570926,0.051366407
0.29137298,1,1.7037017,0.12760076
0.31566796,1,1.0249096,-0.28198442
0.6723734,1,3.2458212,0.013999786
-0.66587496,1,0.96984977,-0.19742537
-0.49462068,1,1.44988,0.4074744
-0.8270546,1,6.679235,-0.16957118
-0.26946276,1,2.3896196,0.6718467
-0.2676764,1,13.584013,0.5369271
0.009945319,1,2.5824826,-0.27690887
0.051103607,0,15.0,-0.28242314
-0.044119846,1,1.111092,-0.33674213
-0.56660444,1,2.5128403,0.20507532
-0.82135564,1,1.8295337,-0.32763964
-0.5670992,1,11.942227,-0.20691276
-0.8708139,1,11.108542,-0.29135656
-0.9587608,1,1.5183257,-0.3675829
0.034487844,1,0.13148926,1.0187477
0.9788007,1,0.41104993,-0.5241557
-0.27007103,1,1.623606,0.14435297
-0.64734733,1,1.7242073,-0.34610736
-0.10964093,1,6.815061,-0.31117833
0.436762,1,0.080897436,0.49820018
0.5763836,1,3.707213,-0.003133485
0.5895006,1,1.8176025,-0.16218674
-0.5081322,1,3.2036421,0.37932733
-0.4859022,1,8.440702,0.22731417
0.11838294,1,3.979938,0.24858215
-0.18039118,1,0.19244221,0.31446746
-0.343394,1,0.41262376,0.17524396
0.16852438,1,1.0651236,0.72779685
0.12856759,1,5.740234,0.5223407
0.71759784,1,1.0974634,-0.42976102
-0.96466106,1,5.4423084,-0.33695883
0.23671609,1,11.916762,0.1014916
0.65883034,1,0.7058192,-0.20466237
-0.46551123,1,6.711761,0.2782593
0.9759086,1,6.173274,-0.44896948
-0.7944492,1,3.6885962,-0.2956184
-0.3975968,1,10.702733,-0.2676203
-0.11463596,1,4.8234234,-0.27198163
0.020375539,1,3.736165,0.8575744
-0.57906026,1,0.8034534,0.23096018
0.95548934,0,15.0,-0.41634354
0.16125448,1,1.1194332,-0.24153015
-0.83379334,1,6.945599,-0.51160645
0.26736283,1,0.707075,-0.21791708
-0.628067,1,10.142306,-0.1314306
0.29283965,1,2.4960241,0.22247417
-0.31659588,1,3.1747131,0.51676077
-0.41056877,1,5.4834456,0.34731156
-0.23821774,1,0.1497517,0.2377268
-0.23744912,1,2.4332728,0.57200223
-0.849112,0,15.0,-0.26252434
0.5256824,1,1.481678,-0.21477817
-0.9068201,1,3.760601,-0.2696342
-0.90832424,1,3.0751956,-0.51653254
0.029642351,1,3.9723196,0.04506393
-0.5419911,1,1.4677749,-0.24954358
0.4698676,1,6.502089,0.29650146
-0.071130455,1,0.95249134,0.929198
0.6870991,1,12.444683,-0.2627383
0.11429182,1,1.524464,0.04047106
-0.8270449,1,4.6871285,-0.19055174
-0.81867737,1,0.07741708,-0.17556936
0.49163514,1,1.9109353,-0.0565334
0.7383133,1,0.31762266,-0.26354283
-0.3589537,1,4.937437,-0.40750143
0.5426087,1,9.39127,0.10628566
0.81862104,1,0.7723168,-0.46486583
-0.4725159,1,0.6950047,0.14140873
0.5567998,1,2.5351794,-0.02146223
-0.5001748,1,1.5461568,0.012605713
-0.8095321,0,15.0,-0.51599777
0.8675559,1,6.548358,-0.22396946
-0.6074381,1,1.221785,0.12965943
0.46308985,1,3.598892,0.051338084
0.5668077,1,2.164429,0.12043162
-0.07005073,1,7.1303062,0.6301804
-0.8575168,0,15.0,-0.42152715
0.17414024,1,8.602412,-0.22960217
-0.6787368,1,0.45255712,0.014984949
0.17513523,1,1.9060174,0.87221897
0.20168558,1,10.107806,0.060314927
0.2793526,1,9.083398,0.777987
-0.012501669,1,6.1251583,0.1357135
0.9825889,0,15.0,-0.3452159
0.5227636,1,1.3025141,-0.032735232
-0.58426166,1,1.2193456,0.14375232
-0.74776036,1,1.3372084,-0.23909605
-0.06490975,1,2.300734,0.35640675
-0.7047952,1,0.89840704,-0.28248224
-0.56034464,1,2.3467457,0.16211468
0.66364616,1,11.873826,-0.036812454
-0.7095781,1,6.4345894,-0.41777143
-0.18068631,1,3.0149164,0.9184518
0.65085876,1,3.0878875,-0.37935942
0.6986131,1,10.845958,-0.17141283
-0.41238227,1,6.66659,0.55365455
